addr1,addr2,areacode,benikia,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,goodstay,hanok,mapx,mapy,mlevel,modifiedtime,tel,title,booktour,sigungucode
경기도 부천시 길주로77번길 19-24,,31,,B02,B0201,B02010100,2868938,32,20221018100818,http://tong.visitkorea.or.kr/cms/resource/27/2868927_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/2868927_image3_1.jpg,Type3,,,126.7500129711,37.5070404182,6,20240129175434,,제니스관광호텔,,11
서울특별시 강남구 강남대로92길 13,,1,,B02,B0201,B02010100,2405930,32,20160829233847,http://tong.visitkorea.or.kr/cms/resource/51/2405851_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/2405851_image2_1.jpg,Type3,,,127.0285128183,37.4991046436,6,20240226175919,02-555-4204,제리스플래닛,,1
부산광역시 수영구 남천바다로 31-1,(광안동),6,,B02,B0201,B02011100,2623964,32,20191011014509,,,,,,129.1140483163,35.1487940923,,20211123004824,010-2884-2297,제스테이(제이스테이),,12
충청남도 천안시 서북구 성정공원3길 21 제우스,,34,,B02,B0201,B02010900,1809073,32,20130503184441,,,,,,127.1433989450,36.8264789172,6,20240409111745,041-556-3662,제우스모텔,,12
전라남도 여수시 봉산남7길 13,,38,,B02,B0201,B02010900,725539,32,20090422223602,http://tong.visitkorea.or.kr/cms/resource/40/727040_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/727040_image3_1.jpg,Type3,,,127.7239888590,34.7326074738,6,20240221151735,061-641-1122,제우스모텔,,13
충청남도 태안군 근흥면 신진도길 69,,34,,B02,B0201,B02010900,1932640,32,20140708223930,http://tong.visitkorea.or.kr/cms/resource/62/1931762_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/62/1931762_image2_1.JPG,Type3,,,126.1368937771,36.6822419631,6,20231017142213,"041-674-4999, 5999",제이드리조텔,,14
강원특별자치도 춘천시 가산로 157-7,,32,,B02,B0201,B02010900,627130,32,20080923180945,http://tong.visitkorea.or.kr/cms/resource/18/588718_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/588718_image3_1.jpg,Type3,,,127.7811071413,37.9181391755,6,20240620132738,033-241-2599,제이드모텔,,13
제주특별자치도 서귀포시 중산간서로 935,,39,,B02,B0201,B02010900,2382246,32,20160503190036,http://tong.visitkorea.or.kr/cms/resource/00/2382200_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2382200_image2_1.jpg,Type3,,,126.4165182808,33.2647796319,6,20240620132805,064-739-6800,제이뷰호텔,,3
부산광역시 해운대구 구남로12번길 31 (우동),,6,,B02,B0201,B02010900,3083428,32,20231030115405,http://tong.visitkorea.or.kr/cms/resource/18/3083418_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/3083418_image3_1.jpg,Type3,,,129.1580746892,35.1617295697,6,20240118135347,,제이비디자인호텔,,16
경기도 의정부시 청사로6번길 19-7 (신곡동),,31,,B02,B0201,B02010100,3091316,32,20240130100417,http://tong.visitkorea.or.kr/cms/resource/96/3091296_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/96/3091296_image3_1.JPG,Type3,,,127.0721267058,37.7496651867,6,20240130154458,,제이비스호텔,,25
경기도 광주시 도척면 독고개길302번길 15-6,,31,,B02,B0201,B02010700,681576,32,20090120011527,http://tong.visitkorea.or.kr/cms/resource/08/2724908_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/2724908_image2_1.jpg,Type3,,,127.3032785055,37.3390920386,6,20230907102848,031-797-3330,제이알랜드,,5
경기도 화성시 큰재봉길 31-9,(석우동),31,,B02,B0201,B02010900,1963585,32,20141107020011,,,,,,127.0790577849,37.2184464144,6,20240228173725,031-8015-0009,제이에스 부티크 호텔(Js Boutique Hotel),,31
경기도 양주시 어하고개로 149 (삼숭동),,31,,B02,B0201,B02010100,3079682,32,20240110105903,,,,,,127.1107185701,37.8134112391,6,20240123100133,,제이에스호텔,,18
충청북도 청주시 청원구 오창읍 중부로 806,,33,,A02,A0202,A02020200,2769842,32,20211108223734,http://tong.visitkorea.or.kr/cms/resource/08/2771008_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/2771008_image2_1.jpg,Type3,,,127.4392392951,36.7147692701,6,20240516142333,,제이원 호텔(제이원 호텔 엔 리조트),,10
서울특별시 종로구 계동4길 9,(계동),1,,B02,B0201,B02011600,2587214,32,20190110183207,,,,,,126.9873364358,37.5823081270,,20221227164417,,제이한옥(JAY Hanok),,23
경상남도 통영시 용남면 연기길 219,,36,,B02,B0201,B02010700,2579325,32,20181218025554,,,,,,128.4659787036,34.8767321870,6,20230921135127,010-9778-8003,제이힐펜션,,17
충청남도 태안군 원북면 옥파로 1147,,34,,B02,B0201,B02010900,690104,32,20090209221028,http://tong.visitkorea.or.kr/cms/resource/82/1897082_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/1897082_image3_1.jpg,Type3,,,126.2048625183,36.8970460880,6,20230912102846,041-674-7221,제일모텔,,14
제주특별자치도 서귀포시 중문관광로 17,,39,,B02,B0201,B02010700,139855,32,20070731090000,http://tong.visitkorea.or.kr/cms/resource/73/1933173_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/1933173_image3_1.jpg,Type3,,,126.4152741309,33.2564194240,6,20240423141344,064-739-9994,제주 그랑빌펜션,,3
제주특별자치도 제주시 한림읍 협재로 210-18,,39,,B02,B0201,B02010500,137814,32,20030619090000,http://tong.visitkorea.or.kr/cms/resource/65/1341265_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/1341265_image3_1.jpg,Type3,,,126.2502662709,33.3795865508,6,20240613095231,064-795-7800,제주 금강산콘도,,4
제주특별자치도 제주시 애월읍 고내로13길 59,,39,,B02,B0201,B02010700,905600,32,20091224183224,,,,,,126.3455948543,33.4694947659,6,20240228173130,064-799-0797,제주 뉴오션리조트,,4
제주특별자치도 서귀포시 칠십리로 332,,39,,B02,B0201,B02010700,139854,32,20070731090000,http://tong.visitkorea.or.kr/cms/resource/17/1933517_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/1933517_image3_1.jpg,Type3,,,126.5872538945,33.2462316012,6,20240530155106,064-767-3888,제주 라임오렌지빌,,3
제주특별자치도 제주시 원노형3길 41 메이플호텔,,39,,B02,B0201,B02010100,1932636,32,20140708222958,http://tong.visitkorea.or.kr/cms/resource/31/2688231_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/2688231_image3_1.jpg,Type3,,,126.4817104098,33.4865589227,6,20230413070404,064-745-6775~6776,제주 메이플호텔 [한국관광 품질인증/Korea Quality],,4
제주특별자치도 제주시 한림읍 한창로 925-122,,39,,B02,B0201,B02010100,984523,32,20100324200308,,,,,,126.3124118005,33.3377949264,6,20240108141455,064-795-2121,제주 블랙스톤,,4
제주특별자치도 서귀포시 중문관광로72번길 67,,39,,B02,B0201,B02010100,142713,32,20030313090000,http://tong.visitkorea.or.kr/cms/resource/05/2848605_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/2848605_image3_1.jpg,Type3,,,126.4083582278,33.2490784581,6,20230829130346,064-738-3800,제주 스위트호텔,,3
제주특별자치도 서귀포시 예래해안로 15,,39,,B02,B0201,B02010100,2552837,32,20180706004456,http://tong.visitkorea.or.kr/cms/resource/95/2552795_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/2552795_image2_1.jpg,Type3,,,126.3699424490,33.2341295039,6,20231010172133,064-738-1551,제주 스카브로호텔,,3
제주특별자치도 서귀포시 대포로 131,,39,,B02,B0201,B02010700,733594,32,20090513233200,http://tong.visitkorea.or.kr/cms/resource/10/1933710_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/1933710_image3_1.jpg,Type3,,,126.4358310559,33.2396299343,6,20230821181009,010-3808-5204,제주 써니데이,,3
제주특별자치도 제주시 조천읍 신흥관전길 89-5,,39,,B02,B0201,B02010700,906173,32,20091224233902,,,,,,126.6472029558,33.5482352937,6,20240523091402,064-782-4888~9,제주 씨에코비치,,4
제주특별자치도 제주시 탑동로 47,,39,,B02,B0201,B02010100,142972,32,20031222090000,http://tong.visitkorea.or.kr/cms/resource/27/1339827_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/1339827_image3_1.jpg,Type3,,,126.5198091709,33.5176172015,6,20240226172007,064-752-8222,제주 오리엔탈호텔,,4
제주특별자치도 서귀포시 이어도로 150,,39,,B02,B0201,B02010700,733799,32,20090514011141,http://tong.visitkorea.or.kr/cms/resource/52/1933752_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/1933752_image3_1.jpg,Type3,,,126.4382447306,33.2398521701,6,20230822144313,064-738-5353,제주 지삿개풍경,,3
제주특별자치도 서귀포시 태평로92번길 21,,39,,B02,B0201,B02010700,904802,32,20091223192724,http://tong.visitkorea.or.kr/cms/resource/56/1933756_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/1933756_image3_1.jpg,Type3,,,126.5322643008,33.2424061513,6,20240510102220,064-739-7999,제주 추억여행,,3
제주특별자치도 서귀포시 안덕면 평화로 1241,,39,,B02,B0201,B02010500,983936,32,20100324003649,,,,,,126.3487280773,33.3383704340,6,20231215170846,064-793-6630,제주 캐슬렉스 골프텔,,3
제주특별자치도 제주시 서사로 20,,39,,B02,B0201,B02010100,142943,32,20040428090000,,,,,,126.5188732984,33.5106929538,6,20231227134401,064-758-2500,제주 퍼시픽 호텔,,4
제주특별자치도 제주시 신대로20길 49,(연동),39,,B02,B0201,B02010100,142976,32,20031223090000,http://tong.visitkorea.or.kr/cms/resource/82/1933782_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/1933782_image3_1.jpg,Type3,,,126.4908985676,33.4835927304,6,20231101132443,064-742-8871,제주 펄 관광호텔,,4
제주특별자치도 서귀포시 칠십리로285번길 3,,39,,B02,B0201,B02010700,978165,32,20100317225305,,,,,,126.5835097210,33.2486146127,6,20231116161712,064-732-5222,제주 펜션 포시즌(Fourseason),,3
제주특별자치도 서귀포시 이어도로 244,(대포동),39,,B02,B0201,B02010700,733784,32,20090514010424,http://tong.visitkorea.or.kr/cms/resource/21/733221_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/733221_image3_1.jpg,Type3,,,126.4452190707,33.2423075649,6,20240221155456,064-738-1944,제주 하이랜드 펜션,,3
제주특별자치도 서귀포시 녹차분재로 216 제주항공우주호텔,,39,,B02,B0201,B02010100,2847272,32,20220831102553,,,,,,126.2945919146,33.3024207786,6,20240130160618,,제주 항공우주 호텔,,3
제주특별자치도 제주시 1100로 2977-10,,39,,B02,B0201,B02011000,2931723,32,20221207163536,http://tong.visitkorea.or.kr/cms/resource/85/2931685_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/85/2931685_image3_1.jpeg,Type3,,,126.4862885506,33.4529238296,6,20231025095801,,제주901,,4
제주특별자치도 제주시 월성로4길 19 (용담이동),,39,,B02,B0201,B02010100,3079932,32,20240110140137,,,,,,126.5033387430,33.5016631505,6,20240110140200,,제주노블레스호텔,,4
제주특별자치도 제주시 신대로12길 45,,39,,B02,B0201,B02010100,142968,32,20030806090000,http://tong.visitkorea.or.kr/cms/resource/88/1339888_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/1339888_image3_1.jpg,Type3,,,126.4916706108,33.4885171979,6,20240411091358,064-743-2222,제주로얄호텔,,4
제주특별자치도 제주시 한림읍 금능9길 10-1,,39,,B02,B0201,B02010700,2556500,32,20180806192621,http://tong.visitkorea.or.kr/cms/resource/79/2556479_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/79/2556479_image2_1.JPG,Type3,,,126.2303650085,33.3892546129,6,20231011110103,010-8326-9116,제주마중,,4
제주특별자치도 제주시 구좌읍 일주동로 1626,,39,,B02,B0201,B02010100,1892199,32,20140208020707,,,,,,126.7066671474,33.5519913876,6,20231019151603,064-766-8888,제주메이더호텔,,4
제주특별자치도 서귀포시 남원읍 태위로 485,,39,,B02,B0201,B02010700,138602,32,20050523090000,http://tong.visitkorea.or.kr/cms/resource/26/1619926_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/26/1619926_image3_1.jpg,Type3,,,126.6994240677,33.2758134570,6,20231012143456,064-702-4334,제주목화휴양펜션,,3
제주특별자치도 서귀포시 남원읍 남태해안로 11-14,,39,,B02,B0201,B02010700,733684,32,20090514002413,http://tong.visitkorea.or.kr/cms/resource/11/729311_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/729311_image3_1.jpg,Type3,,,126.7104397927,33.2752664712,6,20231213142029,064-764-9955,제주바다산책,,3
제주특별자치도 서귀포시 중문관광로 222 부영호텔,,39,,B02,B0201,B02010100,2852563,32,20220913165551,,,,,,126.4232154169,33.2426044074,6,20240131172421,,제주부영호텔&리조트,,3
제주특별자치도 서귀포시 태평로 121,(호근동),39,,B02,B0201,B02011100,2627965,32,20191021224237,,,,,,126.5357833901,33.2446420718,,20201222000314,,제주브릭스,,3
제주특별자치도 제주시 조천읍 함덕6길 10,,39,,B02,B0201,B02010100,3079952,32,20240110141034,,,,,,126.6602991624,33.5428610982,6,20240110141127,,제주서우봉비치호텔,,4
제주특별자치도 서귀포시 표선면 세성로 352-32,,39,,B02,B0201,B02010700,2622746,32,20191004183213,,,,,,126.7983085931,33.3355390062,,20230610085004,010-5346-3039,제주스카이휴양펜션,,3
제주특별자치도 서귀포시 중문관광로72번길 75,,39,,B02,B0201,B02010100,142946,32,20031219090000,,,,,,126.4087304418,33.2480035829,6,20230829105052,064-735-5114,제주신라호텔,,3
제주특별자치도 서귀포시 성산읍 한도로 49,,39,,B02,B0201,B02010700,978214,32,20100317231358,http://tong.visitkorea.or.kr/cms/resource/27/1933427_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/1933427_image3_1.jpg,Type3,,,126.9133678229,33.4675235107,6,20231019172340,064-782-2277,제주썬레이크빌,,3
제주특별자치도 서귀포시 산록남로 1966-34,(영남동),39,,A02,A0202,A02020200,2766752,32,20211102231008,http://tong.visitkorea.or.kr/cms/resource/77/2767077_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/2767077_image2_1.jpg,Type3,,,126.4961302821,33.2888060141,6,20231227105436,,제주아이브리조트,,3
제주특별자치도 제주시 서광로14길 5,,39,,B02,B0201,B02010900,2019719,32,20150721031259,http://tong.visitkorea.or.kr/cms/resource/07/2019707_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/07/2019707_image2_1.JPG,Type3,,,126.5179180807,33.4994636267,6,20230410103705,064-757-7734,제주알(R)호텔 [한국관광 품질인증/Korea Quality],,4
제주특별자치도 서귀포시 성산읍 일주동로 5047,,39,,B02,B0201,B02010700,232284,32,20070912090000,,,,,,126.8801642580,33.3852209524,6,20240215175711,010-3668-3045,제주애 펜션,,3
제주특별자치도 서귀포시 중문상로 207-13,(중문동),39,,B02,B0201,B02010700,2637830,32,20191120234050,http://tong.visitkorea.or.kr/cms/resource/07/2640007_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/2640007_image3_1.jpg,Type3,,,126.4277589586,33.2654158502,,20230413011050,064-738-9975,제주에코스위츠[한국관광 품질인증/Korea Quality],,3
제주특별자치도 서귀포시 중산간서로157번길 28-6 제주M리조트,,39,,B02,B0201,B02010100,2926949,32,20221201155358,http://tong.visitkorea.or.kr/cms/resource/34/2926934_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/2926934_image3_1.jpg,Type3,,,126.4943561301,33.2578066302,6,20240208144509,,제주엠리조트,,3
제주특별자치도 제주시 구좌읍 덕행로 450-23,,39,,B02,B0201,B02010700,1821483,32,20130620020530,,,,,,126.7784506914,33.5133329329,6,20240521140343,064-783-1152,제주올레하우스,,4
제주특별자치도 서귀포시 남원읍 한신로531번길15,,39,,B02,B0201,B02010700,3112140,32,20240329151140,,,,,,126.7443691759,33.3198870911,6,20240424205832,,제주정원집,,3
제주특별자치도 서귀포시 학수암로 107 (호근동),,39,,B02,B0201,B02010700,1880892,32,20140104001649,,,,,,126.5278584978,33.2704724292,6,20240530140138,010-3755-3800,제주카사블랑카,,3
제주특별자치도 서귀포시 태평로92번길 36,,39,,B02,B0201,B02010700,138680,32,20070914090000,http://tong.visitkorea.or.kr/cms/resource/60/1933760_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/1933760_image3_1.jpg,Type3,,,126.5312505263,33.2412257100,6,20231023144019,010-9990-6780,제주캐슬펜션,,3
제주특별자치도 서귀포시 성산읍 섭지코지로25번길 41,,39,,B02,B0201,B02010100,3076491,32,20231103141001,,,,,,126.9184540653,33.4427124446,6,20231228153548,,제주티라호텔,,3
제주특별자치도 제주시 탑동로 9,,39,,B02,B0201,B02010100,142970,32,20030806090000,,,,,,126.5236949603,33.5169062318,6,20240409112344,064-753-8811,제주팔레스호텔,,4
제주특별자치도 서귀포시 칠십리로394번길 8-3,,39,,B02,B0201,B02010700,980356,32,20100319013843,http://tong.visitkorea.or.kr/cms/resource/83/1933783_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/1933783_image3_1.jpg,Type3,,,126.5932117670,33.2437569688,6,20231030175533,064-733-5799,제주펜션 향림원,,3
제주특별자치도 제주시 해안마을서2길 19 (해안동),,39,,B02,B0201,B02010900,3089177,32,20240125163111,http://tong.visitkorea.or.kr/cms/resource/70/3089170_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/3089170_image3_1.jpg,Type3,,,126.4486833482,33.4590086702,6,20240125182015,,제주해군호텔,,4
제주특별자치도 서귀포시 색달로61번길 57,,39,,B02,B0201,B02010700,397811,32,20080119030642,http://tong.visitkorea.or.kr/cms/resource/95/1933795_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/1933795_image3_1.jpg,Type3,,,126.4139241043,33.2628631355,6,20240510105542,064-739-5665,제주향,,3
제주특별자치도 서귀포시 솔오름로20번길 12 (동홍동),,39,,B02,B0201,B02010500,3076441,32,20231103122327,,,,,,126.5565417958,33.2849879488,6,20231228150848,,제주헬스케어타운리조트,,3
제주특별자치도 서귀포시 태평로353번길 14 (서귀동),,39,,B02,B0201,B02010900,3031022,32,20231103104232,,,,,,126.5606867375,33.2468755531,6,20231228135447,,제주호텔더엠,,3
충청북도 제천시 봉양읍 제원로 528,,33,,B02,B0201,B02010700,2369091,32,20160220001752,http://tong.visitkorea.or.kr/cms/resource/87/2369087_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/87/2369087_image2_1.JPG,Type3,,,128.1099328863,37.1657518780,6,20230823133505,043-648-3535,제천통나무펜션,,7
경기도 김포시 월곶면 용강로250번길 104,,31,,B02,B0201,B02011300,3316414,32,20240619100753,http://tong.visitkorea.or.kr/cms/resource/07/3316407_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/3316407_image3_1.jpg,Type3,,,126.5655065940,37.7418764745,6,20240620100634,031-8049-3960,조강276(DMZ 평화의 길 거점센터),,8
